,date,user_id,text,like,tag,pp_text,like_point
73,2015-07-22T00:52:09.000Z,daixyhl,Are they good?,264주답글 달기,,Are they good,0
74,2015-07-22T00:52:09.000Z,jennaeidenier,@lovelydaisyh I've not tried them yet; I'm going to band camp at the Ohio state fair and I have to pack all of my own meals since they refuse to cater to it. I intend to eat them first in front of everyone to prove my dominance as the vegan queen,264주답글 달기,,lovelydaisyh I ve not tried them yetI m going to band camp at the Ohio state fair and I have to pack all of my own meals since they refuse to cater to itI intend to eat them first in front of everyone to prove my dominance as the vegan queen,0
75,2015-07-22T00:52:09.000Z,daixyhl,"I applaud you, for your determination is praiseworthy!",264주답글 달기,,I applaud youfor your determination is praiseworthy,0
76,2019-11-10T18:23:11.000Z,jyms_exploring_world_languages,Went to Target’s International Aisle and was not disappointed! This was just a small section. #snacks #fun #trynewthings #shopping #targetforlife #internationalsnacks #globalcitizen #colorful #seaweedcrisps #somethingdifferent #yum,28,#snacks #fun #trynewthings #shopping #targetforlife #internationalsnacks #globalcitizen #colorful #seaweedcrisps #somethingdifferent #yum,Went to Target s International Aisle and was not disappointedThis was just a small section snacksfuntrynewthingsshoppingtargetforlifeinternationalsnacksglobalcitizencolorfulseaweedcrispssomethingdifferentyum,28
77,2019-05-02T08:59:46.000Z,x.ennn2plus5,讓人上癮的紫菜脆片๛ก(ｰ̀ωｰ́ก) #素食 #vegan #素食香港 #veganhk #seaweedcrisps,21,#vegan #veganhk #seaweedcrisps,veganveganhkseaweedcrisps,21
78,2019-05-02T08:59:46.000Z,howsayhow,😘是否能與您互追蹤？can we follow each other?,67주답글 달기,,can we follow each other,0
79,2018-11-03T17:51:59.000Z,analisa.ege,My new favorite snack #koreanfood #healthyfood #crispyyummychips #seaweedsnacks #seaweedcrisps #discoverasianfood #1004gourmet @1004gourmet #bestsnackkorea @mia0120,5,#koreanfood #healthyfood #crispyyummychips #seaweedsnacks #seaweedcrisps #discoverasianfood #1004gourmet #bestsnackkorea,My new favorite snackkoreanfoodhealthyfoodcrispyyummychipsseaweedsnacksseaweedcrispsdiscoverasianfood1004gourmet1004gourmetbestsnackkoreamia0120,5
80,2019-04-26T16:40:07.000Z,seamanchips,"B L A D D E R W R A C K ⚓️The superhero of the ocean.The base of your three products, are made of this tasteful super organic algae.High in protein, minerals, antioxidants and vitamins.By all means, a true superfood 👊🏼#bladderwrack #superfood #organic#seaweed#seamanseaweedchips #noplasticintheocean #cleanoceans #seamanchips#highprotein#økologisk#bio#organicseaweed#firstneverfollows #lowcarb #heslthysnack#seaweedcrisps#danish#grenaa",172,#superfood #organicseaweedseamanseaweedchips #noplasticintheocean #cleanoceans #seamanchipshighproteinkologiskbioorganicseaweedfirstneverfollows #lowcarb #heslthysnackseaweedcrispsdanishgrenaa,B L A D D E R W R A C K The superhero of the ocean The base of your three productsare made of this tasteful super organic algae High in proteinmineralsantioxidants and vitamins By all meansa true superfoodbladderwracksuperfoodorganic seaweed seamanseaweedchipsnoplasticintheoceancleanoceansseamanchips highproteinkologisk bio organicseaweed firstneverfollowslowcarbheslthysnack seaweedcrisps danish grenaa,172
81,2019-04-26T16:40:07.000Z,swingboing,👊🏼,67주답글 달기,,,0
82,2019-04-26T16:40:07.000Z,save_oceans_,GREAT PHOTO! 😍😎Help us to grow please! 👌 WORLD NEEDS IT! 🌱🌏,67주좋아요 1개답글 달기,,GREAT PHOTOHelp us to grow pleaseWORLD NEEDS IT, 1
83,2019-04-26T16:40:07.000Z,heinemax,Yes 🤙🏼 that’s my name...,67주답글 달기,,Yesthat s my name,0
84,2019-04-26T16:40:07.000Z,tangstationen,"Indover med det, tak.",67주답글 달기,,Indover med dettak,0
85,2019-04-26T16:40:07.000Z,nice_and_pure,Delicious bladderwrack 🎣,67주좋아요 1개답글 달기,,Delicious bladderwrack, 1
86,2018-01-03T15:14:01.000Z,myrtleirisv,This is so good! 😍#seaweed #seaweedcrisps #laver #bugak #Kfood #KoreanFood #Hansik #snack #김 #부각 #김부각,17,#seaweedcrisps #laver #bugak #Kfood #KoreanFood #Hansik #snack,This is so goodseaweedseaweedcrispslaverbugakKfoodKoreanFoodHansiksnack,17
87,2018-01-03T15:14:01.000Z,polkywalks,How does it taste?,136주좋아요 1개답글 달기,,How does it taste, 1
88,2018-01-03T15:14:01.000Z,namoghyi6322,선팔해요.,136주답글 달기,,,0
89,2016-09-07T20:29:11.000Z,ynwafoodie,#seaweedcrisps #theledbury #canapes #finedining #theworlds50best,7,#seaweedcrisps #theledbury #canapes #finedining #theworlds50best,seaweedcrispstheledburycanapesfinediningtheworlds50best,7
90,2016-09-07T20:29:11.000Z,gastronogram,Looks great,205주답글 달기,,Looks great,0
91,2016-09-07T20:29:11.000Z,ynwafoodie,@gastronogram tasted great too 😀,205주답글 달기,,gastronogram tasted great too,0
92,2016-02-10T05:06:59.000Z,seaweedcrisps,popia seaweed ! cepat order dgn kami250g rm 1550g rm 3cod temerloh dan mentakab0111 945 0077013 979 4353 #popiaseaweed #popiarumpailaut #seaweedcrisps,4,#popiaseaweed #popiarumpailaut #seaweedcrisps,popia seaweed cepat order dgn kami250g rm 1550g rm 3cod temerloh dan mentakab0111 945 0077013 979 4353popiaseaweedpopiarumpailautseaweedcrisps,4
93,2019-04-03T12:04:32.000Z,mailecbaron,"When your friend smuggles in some treats for your birthday, all the way from Korea. 💯 ••• 🎁 from @ankhartemis ••• #Gift #birthdaytreats #internationalfriendship #fromkoreawithlove #fromkoreatoireland #Korea #koreanfood #kimchi #pringles #kitkat #letter #presents #seaweedcrisps",20,#Gift #birthdaytreats #internationalfriendship #fromkoreawithlove #fromkoreatoireland #Korea #koreanfood #kimchi #pringles #kitkat #letter #presents #seaweedcrisps,When your friend smuggles in some treats for your birthdayall the way from KoreafromankhartemisGiftbirthdaytreatsinternationalfriendshipfromkoreawithlovefromkoreatoirelandKoreakoreanfoodkimchipringleskitkatletterpresentsseaweedcrisps,20
94,2019-04-03T12:04:32.000Z,thejulie_jules,Elle a finalement réussi à trouver ton adresse haha trop cool 😁,71주좋아요 2개답글 달기,,Elle a finalement r ussi trouver ton adresse haha trop cool, 2
95,2017-07-27T00:36:56.000Z,lauraslee22,Snack time!!! #seaweedcrisps #only25caloriesfor50 #winning,23,#seaweedcrisps #only25caloriesfor50 #winning,Snack time seaweedcrispsonly25caloriesfor50winning,23
96,2017-07-27T00:36:56.000Z,annesnyderelliott,Not me....lol..😱😨😮,159주답글 달기,,Not melol,0
97,2016-10-06T09:50:43.000Z,kubosaori0326,道産子仲間のお友達✨ 真美chanからもらった、韓国のおみやげ🇰🇷 左のお菓子〝seaweed crisps〟ハマる❗️ 右の猫耳ヘアバンド可愛いすぎ🐈🐾 かたつむりパック🐌もありがとう♪#仲良し#道産子#仲間#お友達#お土産#韓国#korea#🇰🇷#seaweedcrisps#etudehouse#skinfood#感謝#ありがとう#thankyou,55,,chan seaweed crisps koreaseaweedcrisps etudehouse skinfoodthankyou,55
98,2016-10-06T09:50:43.000Z,mamiaizawa0507,さおちゃんありがとう❤️気に入って貰えて嬉しいな(*^^*)💕,201주답글 달기,,,0
99,2016-10-06T09:50:43.000Z,iamariyahz,🏃,201주답글 달기,,,0
100,2016-10-06T09:50:43.000Z,kubosaori0326,@pucci_n_prin ホントにありがとうだよー😍❤️,201주답글 달기,,pucci n prin,0
101,2015-09-18T16:58:52.000Z,aleazza5,#aperitivo #corea #expo #thailandia #thai #korean #alghe #alghecroccanti #khaoshongnuts #noccioline #nocciolinealcocco #cocco #nuts #seaweed #seaweedcrisps #birra #beer #birramoretti #moretti,12,#aperitivo #corea #expo #thailandia #thai #korean #alghe #alghecroccanti #khaoshongnuts #noccioline #nocciolinealcocco #cocco #nuts #seaweed #seaweedcrisps #birra #beer #birramoretti #moretti,aperitivocoreaexpothailandiathaikoreanalghealghecroccantikhaoshongnutsnocciolinenocciolinealcoccococconutsseaweedseaweedcrispsbirrabeerbirramorettimoretti,12
102,2019-04-13T00:57:27.000Z,ooh_shayla,Of you go to #costco grab me a bag #AnnieChuns #seaweedcrisps #seasalt #organic these are #amazing #shaylainreallife,6,#costco #AnnieChuns #seaweedcrisps #seasalt #organic #amazing #shaylainreallife,Of you go tocostco grab me a bagAnnieChunsseaweedcrispsseasaltorganic these areamazingshaylainreallife,6
103,2018-03-12T15:06:18.000Z,kazewang.eats,"b!b!go CJ Bibigo CJ SEAWEED CRISPS (Brown Rice)김스낵Hot Spicy Flavor84 kcal20gPrice - 2,980 MMK ($2.23 USD)Just like it has said,the flavor is spicy yet hot.Since the seaweed coated with brown rice  is oven baked,the texture is really soft and dry.Not oily at all.The chip looks thin but it's not.And it contained more than 15 chips.Not very much calories.I love it and I recommend you guys to try it❣️ Rating : 8 out of 10.You can get this Seaweed crisps bag at Promart @ Yangon , Myanmar.DM me for more informations ❣️ #CJ #Seaweedcrisps #bibigoseaweedcrisps #snack #koreansnacks #Food #kazewangeats",9,#CJ #Seaweedcrisps #bibigoseaweedcrisps #snack #koreansnacks #Food #kazewangeats,b b go CJ Bibigo CJ SEAWEED CRISPSBrown RiceHot Spicy Flavor84 kcal20gPrice 2 980 MMK 2 23 USD Just like it has said the flavor is spicy yet hot Since the seaweed coated with brown riceis oven baked the texture is really soft and dry Not oily at all The chip looks thin but it s not And it contained more than 15 chips Not very much calories I love it and I recommend you guys to try it Rating 8 out of 10 You can get this Seaweed crisps bag at Promart Yangon Myanmar DM me for more informations CJSeaweedcrispsbibigoseaweedcrispssnackkoreansnacksFoodkazewangeats,9
104,2018-03-12T15:06:18.000Z,hnin_hlaingg,🙄🙄🙄,126주좋아요 2개답글 달기,,, 2
105,2018-03-12T15:06:18.000Z,notwenwen,Wal kyway,126주좋아요 1개답글 달기,,Wal kyway, 1
106,2017-10-28T13:13:33.000Z,odin316,Korean supermarket finds. Nom nom nom#seaweedcrisps #bibigo #samyang #불닭옺징어 whoooza,6,#bibigo #samyang,Korean supermarket findsNom nom nom seaweedcrispsbibigosamyangwhoooza,6
107,2017-10-28T13:13:33.000Z,poy.lim,Meron pa? :),145주답글 달기,,Meron pa,0
108,2019-08-10T11:27:39.000Z,amylea4104,Siap 😊#homemade#popiacheese#popiaseaweed#seaweedcrisps#snackfood #harirayahaji,12,#harirayahaji,Siap homemade popiacheese popiaseaweed seaweedcrisps snackfoodharirayahaji,12
109,2017-05-10T09:56:29.000Z,asampedas.sedap,😍 HOKKAIDO SUSHI 👍Open Order ... Ready Stock ...Wasap 012-2880447 ye.#seaweed #seaweedcrisps #hokkaidosushi #perbadananputrajaya #festivalramadhan #bazaar #bazaaronline #bazaarpaknil #sayajual #sayajualonline #sayajualkuihraya #kuihraya #cookies #cookiesraya #homemaderecipe #homemadecookies #snacks #foodie #foodstagram #seaweedcrisps #putrajaya #ramadhan2017 #ruangrezekihanania #seaweedsnacks #adeqayrapremiumcookies,16,#seaweedcrisps #hokkaidosushi #perbadananputrajaya #festivalramadhan #bazaar #bazaaronline #bazaarpaknil #sayajual #sayajualonline #sayajualkuihraya #kuihraya #cookies #cookiesraya #homemaderecipe #homemadecookies #snacks #foodie #foodstagram #seaweedcrisps #putrajaya #ramadhan2017 #ruangrezekihanania #seaweedsnacks #adeqayrapremiumcookies,HOKKAIDO SUSHIOpen Order Ready StockWasap 012 2880447 yeseaweedseaweedcrispshokkaidosushiperbadananputrajayafestivalramadhanbazaarbazaaronlinebazaarpaknilsayajualsayajualonlinesayajualkuihrayakuihrayacookiescookiesrayahomemaderecipehomemadecookiessnacksfoodiefoodstagramseaweedcrispsputrajayaramadhan2017ruangrezekihananiaseaweedsnacksadeqayrapremiumcookies,16
110,2019-07-16T14:30:32.000Z,find.brazil,Exportações de algodão são recorde no Brasil em 2019.⠀.⠀.⠀.⠀.⠀.⠀.⠀.⠀.⠀#FindBrazil #ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries #quotesoflife,7,#ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries #quotesoflife,Exportaes de algod o s o recorde no Brasil em 2019 FindBrazilComercioExternoExportInternationalBusinessEntrepreneurbussinesscleanoceanshealthysnacksnoplasticintheoceanseaweedtrangtiltangseamanseaweedchipsseamanchipssuperfoodtangchipsseaweedcrispsgrenaaentrepreneurfirstneverfollowsexportbusinesstradetraveltransformmotivationentrepreneurmindssuccessfulmindsmindsetmentormoneymindsetmotivationfridaysuccessdiariesquotesoflife,7
111,2017-04-15T10:31:24.000Z,luxecantwo,#吃得不能停的 #韓國必買 #snacks #seaweedcrisps #food #koreafood,4,#snacks #seaweedcrisps #food #koreafood,snacksseaweedcrispsfoodkoreafood,4
112,2019-06-20T12:07:41.000Z,plasticchange,"From Sea Man with love ⚓️ The guys in @seamanchips are not only making super tasty snacks, but they support the ocean in so many ways - remember them next time you are having cravings and support #ourocean.#seamanchips #cleanoceans #seaweedcrisps #healthysnacks #superfood #noplasticintheoceans #seamanseaweedchips#repost",120,#ouroceanseamanchips #cleanoceans #seaweedcrisps #healthysnacks #superfood #noplasticintheoceans #seamanseaweedchipsrepost,From Sea Man with loveThe guys inseamanchips are not only making super tasty snacksbut they support the ocean in so many ways remember them next time you are having cravings and supportouroceanseamanchipscleanoceansseaweedcrispshealthysnackssuperfoodnoplasticintheoceansseamanseaweedchips repost,120
113,2018-09-18T14:21:09.000Z,tenko_yb,やばー😳カルディにまさかのお菓子が⤴︎⤴︎⤴︎bibigoのseaweed crisps❤️チリスパイシー？韓国はホットスパイシーだったような🤔オリジナルは売ってなかった😢今日入って来て、あるだけで売切れだって💦もっと買っておくべきかな⁉️ #bibigo #seaweedcrisps #韓国 #韓国お菓子 #のりスナック #チリスパイシー #カルディ #ホットスパイシー,36,#bibigo #seaweedcrisps,bibigo seaweed crispsbibigoseaweedcrisps,36
114,2018-09-18T14:21:09.000Z,yukikura0903,そんなにウマウマ😋??,99주좋아요 1개답글 달기,,, 1
115,2018-09-18T14:21:09.000Z,p_chandayo,こんにちは。インスタ開いたら真っ先に見て❤️になりました(笑) 私も大好きなお菓子〜新大久保でよく買います。美味しくていっぺんに全部食べちゃう〜💕カルディにあるなら今度見てみようと思います。ありがとうです😊,99주좋아요 1개답글 달기,,, 1
116,2018-09-18T14:21:09.000Z,yuratoco,美味しいんですね？😋早速行ってみまーす❣️🕺,99주좋아요 1개답글 달기,,, 1
117,2019-11-04T16:21:06.000Z,abakusfoods,"Our Red Dates and Seaweed Crisps contain no added sugar, for all our lovely customers who are sweet enough already 🥰❤️ .#monday #mondaymotivation #noaddedsugar #reddate #jujubefruit #seaweedcrisps #quote #natural #vegan",45,#mondaymotivation #noaddedsugar #reddate #jujubefruit #seaweedcrisps #quote #natural #vegan,Our Red Dates and Seaweed Crisps contain no added sugarfor all our lovely customers who are sweet enough already mondaymondaymotivationnoaddedsugarreddatejujubefruitseaweedcrispsquotenaturalvegan,45
118,2019-11-04T16:21:06.000Z,abakusfoods,#instaquote #motivation #weighwatchersuk #slimmingworld #healthylife #balancedlife #healthysnack #lowincalories #healthysnack #motivation #wholefoods #plantpowered #cleaneating #healthychoices,40주답글 달기,#instaquote #motivation #weighwatchersuk #slimmingworld #healthylife #balancedlife #healthysnack #lowincalories #healthysnack #motivation #wholefoods #plantpowered #cleaneating #healthychoices,instaquotemotivationweighwatchersukslimmingworldhealthylifebalancedlifehealthysnacklowincalorieshealthysnackmotivationwholefoodsplantpoweredcleaneatinghealthychoices,0
119,2019-11-04T16:21:06.000Z,themangledhawk,"That's not true, your hickory nuts contain sugar.",40주답글 달기,,That s not trueyour hickory nuts contain sugar,0
